"","DATE","TIME","BOROUGH","ZIP CODE","LATITUDE","LONGITUDE","LOCATION","ON STREET NAME","CROSS STREET NAME","OFF STREET NAME","NUMBER OF PERSONS INJURED","NUMBER OF PERSONS KILLED","NUMBER OF PEDESTRIANS INJURED","NUMBER OF PEDESTRIANS KILLED","NUMBER OF CYCLIST INJURED","NUMBER OF CYCLIST KILLED","NUMBER OF MOTORIST INJURED","NUMBER OF MOTORIST KILLED","CONTRIBUTING FACTOR VEHICLE 1","CONTRIBUTING FACTOR VEHICLE 2","CONTRIBUTING FACTOR VEHICLE 3","CONTRIBUTING FACTOR VEHICLE 4","CONTRIBUTING FACTOR VEHICLE 5","UNIQUE KEY","VEHICLE TYPE CODE 1","VEHICLE TYPE CODE 2","VEHICLE TYPE CODE 3","VEHICLE TYPE CODE 4","VEHICLE TYPE CODE 5","YEAR","MONTH","MDAY","WDAY","YDAY","TOTAL_YDAY","severity"
"747",2015-08-05,17:25:00,"BROOKLYN","11220",40.6488,-74.0134237,"(40.6488, -74.0134237)","3 AVENUE","48 STREET",NA,0,1,0,0,0,1,0,0,"Passenger Distraction","Unspecified",NA,NA,NA,3272480,"SPORT UTILITY / STATION WAGON","BICYCLE",NA,NA,NA,2015,8,5,4,217,365,"Fatal"
"748",2015-08-05,18:58:00,"BRONX","10452",40.8401761,-73.9252686,"(40.8401761, -73.9252686)","OGDEN AVENUE","WEST 169 STREET",NA,1,1,0,0,1,1,0,0,"Other Vehicular","Physical Disability",NA,NA,NA,3272321,"SPORT UTILITY / STATION WAGON","BICYCLE",NA,NA,NA,2015,8,5,4,217,365,"Fatal"
"749",2015-08-05,01:30:00,NA,NA,NA,NA,NA,"ROCKAWAY BOULEVARD","BROOKVILLE BOULEVARD",NA,2,1,0,0,0,0,2,1,"Unspecified","Unspecified",NA,NA,NA,3271961,"PASSENGER VEHICLE","PASSENGER VEHICLE",NA,NA,NA,2015,8,5,4,217,365,"Fatal"
"750",2015-08-02,01:20:00,"STATEN ISLAND","10308",40.5535547,-74.1411639,"(40.5535547, -74.1411639)","AMBOY ROAD","CRANFORD STREET",NA,0,1,0,0,0,0,0,1,"Traffic Control Disregarded","Unspecified",NA,NA,NA,3269992,"PASSENGER VEHICLE","SPORT UTILITY / STATION WAGON",NA,NA,NA,2015,8,2,1,214,365,"Fatal"
"751",2015-08-01,17:05:00,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,"Traffic Control Disregarded","Unspecified",NA,NA,NA,3268952,"PASSENGER VEHICLE","MOTORCYCLE",NA,NA,NA,2015,8,1,7,213,365,"Fatal"
"752",2015-07-29,23:05:00,"BROOKLYN","11231",40.6736898,-74.0118029,"(40.6736898, -74.0118029)","VAN DYKE STREET","DWIGHT STREET",NA,0,1,0,0,0,1,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,3267799,"BUS","BICYCLE",NA,NA,NA,2015,7,29,4,210,365,"Fatal"
"753",2015-07-28,14:14:00,"QUEENS","11101",40.7498984,-73.9378107,"(40.7498984, -73.9378107)","QUEENS PLAZA NORTH","29 STREET",NA,0,1,0,0,0,1,0,0,"Passenger Distraction","Traffic Control Disregarded",NA,NA,NA,3266691,"BICYCLE","PASSENGER VEHICLE",NA,NA,NA,2015,7,28,3,209,365,"Fatal"
"754",2015-07-26,22:44:00,NA,NA,NA,NA,NA,"RICHMOND AVENUE","RICHMOND HILL ROAD",NA,3,1,0,0,0,0,3,1,"Physical Disability",NA,NA,NA,NA,3266071,"PASSENGER VEHICLE",NA,NA,NA,NA,2015,7,26,1,207,365,"Fatal"
"755",2015-07-24,23:47:00,NA,NA,40.7162813,-73.8031218,"(40.7162813, -73.8031218)",NA,NA,NA,0,1,0,0,0,0,0,1,"Pavement Defective","Pavement Defective",NA,NA,NA,3265897,"MOTORCYCLE","SPORT UTILITY / STATION WAGON",NA,NA,NA,2015,7,24,6,205,365,"Fatal"
"756",2015-07-22,17:55:00,"QUEENS","11415",40.7100269,-73.8340529,"(40.7100269, -73.8340529)","PARK LANE SOUTH","BEVERLY ROAD",NA,0,1,0,0,0,0,0,1,"Traffic Control Disregarded","Failure to Yield Right-of-Way",NA,NA,NA,3263267,"MOTORCYCLE","PASSENGER VEHICLE",NA,NA,NA,2015,7,22,4,203,365,"Fatal"
"757",2015-07-19,18:11:00,"QUEENS","11411",40.6889363,-73.7322397,"(40.6889363, -73.7322397)","119 AVENUE","231 STREET",NA,3,1,0,0,0,0,3,1,"Physical Disability","Unspecified",NA,NA,NA,3261921,"SPORT UTILITY / STATION WAGON","PASSENGER VEHICLE",NA,NA,NA,2015,7,19,1,200,365,"Fatal"
"758",2015-07-18,02:07:00,NA,NA,40.6670397,-73.7681947,"(40.6670397, -73.7681947)",NA,NA,NA,1,1,0,1,0,0,1,0,"Unspecified","Unspecified",NA,NA,NA,3261262,"PASSENGER VEHICLE","PASSENGER VEHICLE",NA,NA,NA,2015,7,18,7,199,365,"Fatal"
"759",2015-07-17,12:32:00,NA,NA,NA,NA,NA,"CANAL STREET","BOWERY",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,3259731,"LARGE COM VEH(6 OR MORE TIRES)",NA,NA,NA,NA,2015,7,17,6,198,365,"Fatal"
"760",2015-07-13,07:05:00,"BROOKLYN","11217",40.6831278,-73.9791852,"(40.6831278, -73.9791852)","4 AVENUE","DEAN STREET",NA,6,1,0,0,0,1,6,0,"Following Too Closely","Unspecified","Unspecified","Unspecified",NA,3257329,"PASSENGER VEHICLE","PASSENGER VEHICLE","PASSENGER VEHICLE","BICYCLE",NA,2015,7,13,2,194,365,"Fatal"
"761",2015-07-12,18:28:00,"QUEENS","11434",40.6678458,-73.7761182,"(40.6678458, -73.7761182)","NORTH CONDUIT AVENUE","159 STREET",NA,0,1,0,0,0,0,0,1,"Traffic Control Disregarded",NA,NA,NA,NA,3257565,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2015,7,12,1,193,365,"Fatal"
"762",2015-07-09,20:42:00,"BROOKLYN","11212",40.666331,-73.9157021,"(40.666331, -73.9157021)","SUTTER AVENUE","STRAUSS STREET",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,3255542,"PASSENGER VEHICLE",NA,NA,NA,NA,2015,7,9,5,190,365,"Fatal"
"763",2015-07-08,00:03:00,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,1,"Pavement Defective",NA,NA,NA,NA,3254293,"MOTORCYCLE",NA,NA,NA,NA,2015,7,8,4,189,365,"Fatal"
"764",2015-07-06,10:18:00,NA,NA,NA,NA,NA,"JACKSON AVENUE","CEDAR AVENUE",NA,1,1,0,0,0,0,1,1,"Other Vehicular",NA,NA,NA,NA,3253267,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2015,7,6,2,187,365,"Fatal"
"765",2015-07-06,09:21:00,NA,NA,NA,NA,NA,"COOP CITY BOULEVARD","BELLAMY LOOP",NA,0,1,0,0,0,0,0,1,"Fell Asleep",NA,NA,NA,NA,3252820,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2015,7,6,2,187,365,"Fatal"
"766",2015-07-04,18:20:00,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,3252327,"BUS",NA,NA,NA,NA,2015,7,4,7,185,365,"Fatal"
"767",2015-07-02,22:25:00,"BROOKLYN","11221",40.696184,-73.933829,"(40.696184, -73.933829)","BROADWAY","DITMARS STREET",NA,0,1,0,1,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,3251708,"LARGE COM VEH(6 OR MORE TIRES)",NA,NA,NA,NA,2015,7,2,5,183,365,"Fatal"
"768",2015-07-01,10:26:00,"BROOKLYN","11207",40.6541418,-73.8873109,"(40.6541418, -73.8873109)","COZINE AVENUE","PENNSYLVANIA AVENUE",NA,6,1,1,1,0,0,5,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,3250441,"PASSENGER VEHICLE","PASSENGER VEHICLE",NA,NA,NA,2015,7,1,4,182,365,"Fatal"
"769",2015-07-01,18:06:00,"QUEENS","11364",40.7445094,-73.7660986,"(40.7445094, -73.7660986)","210 STREET","64 AVENUE",NA,3,3,0,0,0,0,3,3,"Traffic Control Disregarded","Unspecified",NA,NA,NA,3251308,"SPORT UTILITY / STATION WAGON","PASSENGER VEHICLE",NA,NA,NA,2015,7,1,4,182,365,"Fatal"
"770",2015-06-29,17:35:00,"BROOKLYN","11225",40.6641748,-73.9448906,"(40.6641748, -73.9448906)","EMPIRE BOULEVARD","BALFOUR PLACE",NA,0,1,0,1,0,0,0,0,"Backing Unsafely",NA,NA,NA,NA,3249043,"LIVERY VEHICLE",NA,NA,NA,NA,2015,6,29,2,180,365,"Fatal"
"771",2015-06-29,04:25:00,"MANHATTAN","10032",40.8334884,-73.9415775,"(40.8334884, -73.9415775)","AMSTERDAM AVENUE","WEST 158 STREET",NA,1,1,0,0,0,0,1,1,"Physical Disability","Unspecified","Unspecified",NA,NA,3248839,"PASSENGER VEHICLE","PASSENGER VEHICLE","SPORT UTILITY / STATION WAGON",NA,NA,2015,6,29,2,180,365,"Fatal"
"772",2015-06-28,20:38:00,"QUEENS","11412",40.6934028,-73.7560149,"(40.6934028, -73.7560149)","LINDEN BOULEVARD","196 STREET",NA,0,1,0,0,0,0,0,1,"Physical Disability","Unspecified",NA,NA,NA,3249281,"MOTORCYCLE","SPORT UTILITY / STATION WAGON",NA,NA,NA,2015,6,28,1,179,365,"Fatal"
"773",2015-06-28,04:35:00,"BRONX","10463",40.8772207,-73.9090451,"(40.8772207, -73.9090451)","MARBLE HILL AVENUE","WEST 228 STREET",NA,10,1,0,0,0,0,10,1,"Traffic Control Disregarded","Driver Inattention/Distraction","Driver Inattention/Distraction","Driver Inattention/Distraction",NA,3248243,"PASSENGER VEHICLE","PASSENGER VEHICLE","PASSENGER VEHICLE","PASSENGER VEHICLE",NA,2015,6,28,1,179,365,"Fatal"
"774",2015-06-27,00:26:00,"QUEENS","11105",40.7812557,-73.917965,"(40.7812557, -73.917965)","DITMARS BOULEVARD","19 STREET",NA,0,1,0,1,0,0,0,0,"Failure to Yield Right-of-Way",NA,NA,NA,NA,3247993,"UNKNOWN",NA,NA,NA,NA,2015,6,27,7,178,365,"Fatal"
"775",2015-06-27,03:21:00,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,0,0,3,1,"Traffic Control Disregarded","Unspecified",NA,NA,NA,3247526,"MOTORCYCLE","MOTORCYCLE",NA,NA,NA,2015,6,27,7,178,365,"Fatal"
"776",2015-06-24,13:56:00,NA,NA,NA,NA,NA,"BAY STREET","VICTORY BOULEVARD",NA,1,1,0,1,0,0,1,0,"Alcohol Involvement","Failure to Yield Right-of-Way",NA,NA,NA,3246106,"SPORT UTILITY / STATION WAGON","PASSENGER VEHICLE",NA,NA,NA,2015,6,24,4,175,365,"Fatal"
"777",2015-06-23,11:12:00,"BROOKLYN","11213",40.6701913,-73.9393377,"(40.6701913, -73.9393377)","ALBANY AVENUE","LINCOLN PLACE",NA,0,1,0,1,0,0,0,0,"Driver Inattention/Distraction","Unspecified",NA,NA,NA,3245155,"OTHER","UNKNOWN",NA,NA,NA,2015,6,23,3,174,365,"Fatal"
"778",2015-06-22,10:25:00,"BROOKLYN","11226",40.6500815,-73.9610074,"(40.6500815, -73.9610074)","CHURCH AVENUE","OCEAN AVENUE",NA,0,1,0,0,0,1,0,0,"Unspecified","Unspecified",NA,NA,NA,3244293,"SMALL COM VEH(4 TIRES)","BICYCLE",NA,NA,NA,2015,6,22,2,173,365,"Fatal"
"779",2015-06-20,22:15:00,NA,NA,40.8240873,-73.8743351,"(40.8240873, -73.8743351)",NA,NA,NA,0,1,0,1,0,0,0,0,"Passenger Distraction",NA,NA,NA,NA,3242790,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2015,6,20,7,171,365,"Fatal"
"780",2015-06-18,17:40:00,"BROOKLYN","11216",40.6835816,-73.9539533,"(40.6835816, -73.9539533)","BEDFORD AVENUE","PUTNAM AVENUE",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,3243658,"SMALL COM VEH(4 TIRES)",NA,NA,NA,NA,2015,6,18,5,169,365,"Fatal"
"781",2015-06-15,14:13:00,"MANHATTAN","10065",40.7628049,-73.9656703,"(40.7628049, -73.9656703)","3 AVENUE","EAST 61 STREET",NA,0,1,0,1,0,0,0,0,"Other Vehicular",NA,NA,NA,NA,3239795,"SMALL COM VEH(4 TIRES)",NA,NA,NA,NA,2015,6,15,2,166,365,"Fatal"
"782",2015-06-14,04:50:00,"QUEENS","11422",40.6832423,-73.7258627,"(40.6832423, -73.7258627)","HOOK CREEK BOULEVARD","BROOKVILLE BOULEVARD",NA,0,1,0,0,0,0,0,1,"Traffic Control Disregarded",NA,NA,NA,NA,3239511,"PASSENGER VEHICLE",NA,NA,NA,NA,2015,6,14,1,165,365,"Fatal"
"783",2015-06-14,05:15:00,"BRONX","10458",40.8633378,-73.8928205,"(40.8633378, -73.8928205)",NA,NA,"2571 BAINBRIDGE AVENUE",0,1,0,0,0,0,0,1,"Unspecified","Unspecified","Unspecified","Unspecified",NA,3239961,"PASSENGER VEHICLE","PASSENGER VEHICLE","PASSENGER VEHICLE","PASSENGER VEHICLE",NA,2015,6,14,1,165,365,"Fatal"
"784",2015-06-08,00:23:00,NA,NA,40.6061034,-74.0798167,"(40.6061034, -74.0798167)",NA,NA,NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,3236373,"BUS",NA,NA,NA,NA,2015,6,8,2,159,365,"Fatal"
"785",2015-06-04,17:32:00,"BRONX","10461",40.853251,-73.8272179,"(40.853251, -73.8272179)","WESTCHESTER AVENUE","BURR AVENUE",NA,2,1,0,0,0,0,2,1,"Backing Unsafely",NA,NA,NA,NA,3234227,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2015,6,4,5,155,365,"Fatal"
"786",2015-06-04,09:03:00,"QUEENS","11435",40.7149707,-73.8128948,"(40.7149707, -73.8128948)","COOLIDGE AVENUE","SMEDLEY STREET",NA,0,1,0,0,0,0,0,1,"Unspecified",NA,NA,NA,NA,3233887,"PASSENGER VEHICLE",NA,NA,NA,NA,2015,6,4,5,155,365,"Fatal"
"787",2015-06-03,16:07:00,"BRONX","10452",40.8378751,-73.9196986,"(40.8378751, -73.9196986)","JEROME AVENUE","EAST 169 STREET",NA,0,1,0,0,0,0,0,1,"Fell Asleep","Unspecified",NA,NA,NA,3232951,"PASSENGER VEHICLE","PASSENGER VEHICLE",NA,NA,NA,2015,6,3,4,154,365,"Fatal"
"788",2015-06-03,21:30:00,"BROOKLYN","11236",40.6420041,-73.8988296,"(40.6420041, -73.8988296)","ROCKAWAY PARKWAY","AVENUE J",NA,2,1,0,0,0,0,2,1,"Traffic Control Disregarded","Driver Inattention/Distraction",NA,NA,NA,3233691,"MOTORCYCLE","PASSENGER VEHICLE",NA,NA,NA,2015,6,3,4,154,365,"Fatal"
"789",2015-06-02,03:53:00,"BROOKLYN","11216",40.6717897,-73.9531035,"(40.6717897, -73.9531035)","SAINT JOHNS PLACE","ROGERS AVENUE",NA,1,1,0,0,0,0,1,1,"Traffic Control Disregarded","Unspecified","Unspecified","Unspecified","Unspecified",3232428,"PASSENGER VEHICLE","PASSENGER VEHICLE","PASSENGER VEHICLE","PASSENGER VEHICLE","PASSENGER VEHICLE",2015,6,2,3,153,365,"Fatal"
"790",2015-05-31,03:50:00,NA,NA,NA,NA,NA,"ROCKAWAY POINT BOULEVARD","BEACH 210 STREET",NA,1,1,0,0,0,0,1,1,"Alcohol Involvement","Unspecified",NA,NA,NA,3231124,"PASSENGER VEHICLE","SPORT UTILITY / STATION WAGON",NA,NA,NA,2015,5,31,1,151,365,"Fatal"
"791",2015-05-30,21:37:00,"BRONX","10451",40.8255779,-73.9184596,"(40.8255779, -73.9184596)","EAST 161 STREET","MORRIS AVENUE",NA,0,1,0,1,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,3230886,"LIVERY VEHICLE",NA,NA,NA,NA,2015,5,30,7,150,365,"Fatal"
"792",2015-05-27,23:15:00,"MANHATTAN","10035",40.8075979,-73.9371788,"(40.8075979, -73.9371788)","EAST 129 STREET","PARK AVENUE",NA,0,1,0,0,0,1,0,0,"Unspecified","Unspecified",NA,NA,NA,3228849,"PASSENGER VEHICLE","BICYCLE",NA,NA,NA,2015,5,27,4,147,365,"Fatal"
"793",2015-05-26,04:10:00,NA,NA,NA,NA,NA,"VICTORY BOULEVARD","SIGNS ROAD",NA,0,1,0,0,0,0,0,1,"Unspecified","Unspecified",NA,NA,NA,3228061,"PASSENGER VEHICLE","BUS",NA,NA,NA,2015,5,26,3,146,365,"Fatal"
"794",2015-05-26,04:54:00,"BROOKLYN","11233",40.678278,-73.9107549,"(40.678278, -73.9107549)","FULTON STREET","ROCKAWAY AVENUE",NA,0,1,0,1,0,0,0,0,"Passenger Distraction",NA,NA,NA,NA,3227704,"LARGE COM VEH(6 OR MORE TIRES)",NA,NA,NA,NA,2015,5,26,3,146,365,"Fatal"
"795",2015-05-26,07:17:00,"QUEENS","11420",40.6663322,-73.8105512,"(40.6663322, -73.8105512)","SOUTH CONDUIT AVENUE","130 STREET",NA,7,1,0,0,0,0,7,1,"Unspecified","Unspecified","Unspecified",NA,NA,3227905,"PASSENGER VEHICLE","SPORT UTILITY / STATION WAGON","LARGE COM VEH(6 OR MORE TIRES)",NA,NA,2015,5,26,3,146,365,"Fatal"
"796",2015-05-25,17:59:00,"QUEENS","11434",40.6752004,-73.7898903,"(40.6752004, -73.7898903)","SUTPHIN BOULEVARD","125 AVENUE",NA,0,1,0,1,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,3227284,"PASSENGER VEHICLE",NA,NA,NA,NA,2015,5,25,2,145,365,"Fatal"
"797",2015-05-25,01:15:00,"BROOKLYN","11239",40.6528929,-73.8667311,"(40.6528929, -73.8667311)","ERSKINE STREET","GATEWAY DRIVE",NA,2,1,0,0,0,0,2,1,"Traffic Control Disregarded",NA,NA,NA,NA,3227141,"PASSENGER VEHICLE",NA,NA,NA,NA,2015,5,25,2,145,365,"Fatal"
"798",2015-05-25,01:15:00,"BROOKLYN","11239",40.6528929,-73.8667311,"(40.6528929, -73.8667311)","ERSKINE STREET","GATEWAY DRIVE",NA,2,1,0,0,0,0,2,1,"Traffic Control Disregarded",NA,NA,NA,NA,3227142,"PASSENGER VEHICLE",NA,NA,NA,NA,2015,5,25,2,145,365,"Fatal"
"799",2015-05-24,05:40:00,NA,NA,40.8011245,-73.9298728,"(40.8011245, -73.9298728)",NA,NA,NA,2,1,0,0,0,0,2,1,"Alcohol Involvement",NA,NA,NA,NA,3226500,"PASSENGER VEHICLE",NA,NA,NA,NA,2015,5,24,1,144,365,"Fatal"
"800",2015-05-22,20:20:00,"BROOKLYN","11236",40.6451334,-73.9023131,"(40.6451334, -73.9023131)","GLENWOOD ROAD","ROCKAWAY PARKWAY",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,3226145,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2015,5,22,6,142,365,"Fatal"
"801",2015-05-21,11:32:00,NA,NA,NA,NA,NA,"24 AVENUE","SHORE PARKWAY",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,3224912,"PASSENGER VEHICLE",NA,NA,NA,NA,2015,5,21,5,141,365,"Fatal"
"802",2015-05-20,15:04:00,"MANHATTAN","10025",40.8042578,-73.9629254,"(40.8042578, -73.9629254)","AMSTERDAM AVENUE","WEST 112 STREET",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,3224218,"BUS",NA,NA,NA,NA,2015,5,20,4,140,365,"Fatal"
"803",2015-05-19,09:30:00,"BROOKLYN","11203",40.655397,-73.9297608,"(40.655397, -73.9297608)","LENOX ROAD","EAST 51 STREET",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,3223673,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2015,5,19,3,139,365,"Fatal"
"804",2015-05-17,23:40:00,"BRONX","10456",40.8378635,-73.9113938,"(40.8378635, -73.9113938)","MORRIS AVENUE","EAST 170 STREET",NA,2,1,0,1,0,0,2,0,"Passenger Distraction",NA,NA,NA,NA,3222927,"SCOOTER",NA,NA,NA,NA,2015,5,17,1,137,365,"Fatal"
"805",2015-05-16,19:35:00,"BROOKLYN","11235",40.5864763,-73.9469601,"(40.5864763, -73.9469601)","VOORHIES AVENUE","EAST 22 STREET",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,3221731,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2015,5,16,7,136,365,"Fatal"
"806",2015-05-15,21:49:00,"MANHATTAN","10036",40.7608228,-73.9983142,"(40.7608228, -73.9983142)","11 AVENUE","WEST 42 STREET",NA,0,1,0,1,0,0,0,0,"Driver Inexperience","Backing Unsafely",NA,NA,NA,3222198,"SPORT UTILITY / STATION WAGON","SPORT UTILITY / STATION WAGON",NA,NA,NA,2015,5,15,6,135,365,"Fatal"
"807",2015-05-14,19:45:00,"MANHATTAN","10065",40.7608574,-73.9610689,"(40.7608574, -73.9610689)","EAST 61 STREET","1 AVENUE",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,3221003,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2015,5,14,5,134,365,"Fatal"
"808",2015-05-13,09:33:00,"BRONX","10472",40.8271694,-73.8701147,"(40.8271694, -73.8701147)","WATSON AVENUE","CROES AVENUE",NA,0,1,0,1,0,0,0,0,"Failure to Yield Right-of-Way",NA,NA,NA,NA,3219752,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2015,5,13,4,133,365,"Fatal"
"809",2015-05-12,12:22:00,"BRONX","10453",40.8476821,-73.9123638,"(40.8476821, -73.9123638)","JEROME AVENUE","EAST 175 STREET",NA,1,1,0,0,0,0,1,1,"Driver Inexperience","Prescription Medication",NA,NA,NA,3219055,"MOTORCYCLE","SPORT UTILITY / STATION WAGON",NA,NA,NA,2015,5,12,3,132,365,"Fatal"
"810",2015-05-11,22:42:00,"QUEENS","11419",40.687951,-73.8250104,"(40.687951, -73.8250104)","103 AVENUE","LEFFERTS BOULEVARD",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,3219406,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2015,5,11,2,131,365,"Fatal"
"811",2015-05-10,01:23:00,"BROOKLYN","11232",40.6604716,-73.998014,"(40.6604716, -73.998014)","4 AVENUE","25 STREET",NA,0,1,0,1,0,0,0,0,"Passenger Distraction",NA,NA,NA,NA,3217885,"PASSENGER VEHICLE",NA,NA,NA,NA,2015,5,10,1,130,365,"Fatal"
"812",2015-05-10,22:50:00,"STATEN ISLAND","10308",40.5464206,-74.1414043,"(40.5464206, -74.1414043)","HYLAN BOULEVARD","GREAT KILLS ROAD",NA,1,1,0,0,0,0,1,1,"Physical Disability","Unspecified","Unspecified",NA,NA,3218830,"SPORT UTILITY / STATION WAGON","SPORT UTILITY / STATION WAGON","SPORT UTILITY / STATION WAGON",NA,NA,2015,5,10,1,130,365,"Fatal"
"813",2015-05-09,14:45:00,"MANHATTAN","10022",40.7642144,-73.9709581,"(40.7642144, -73.9709581)","EAST 60 STREET","MADISON AVENUE",NA,0,1,0,1,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,3217160,"TAXI",NA,NA,NA,NA,2015,5,9,7,129,365,"Fatal"
"814",2015-05-08,16:50:00,"QUEENS","11106",40.7607986,-73.9296497,"(40.7607986, -73.9296497)","34 AVENUE","28 STREET",NA,0,1,0,1,0,0,0,0,"Driver Inattention/Distraction",NA,NA,NA,NA,3217047,"SPORT UTILITY / STATION WAGON",NA,NA,NA,NA,2015,5,8,6,128,365,"Fatal"
"815",2015-05-06,15:12:00,"MANHATTAN","10039",40.8248126,-73.9367868,"(40.8248126, -73.9367868)","7 AVENUE","WEST 150 STREET",NA,0,1,0,1,0,0,0,0,"Traffic Control Disregarded",NA,NA,NA,NA,3215408,"PASSENGER VEHICLE",NA,NA,NA,NA,2015,5,6,4,126,365,"Fatal"
"816",2015-05-04,19:07:00,"BROOKLYN","11236",40.6420041,-73.8988296,"(40.6420041, -73.8988296)","AVENUE J","ROCKAWAY PARKWAY",NA,1,1,0,0,0,0,1,1,"Unspecified","Unspecified",NA,NA,NA,3214283,"PASSENGER VEHICLE","MOTORCYCLE",NA,NA,NA,2015,5,4,2,124,365,"Fatal"
"817",2015-05-03,18:00:00,NA,NA,NA,NA,NA,NA,NA,"SHELLBANK CREEK(NATURE CENTER BEACH AREA",0,1,0,0,0,0,0,1,"Driver Inattention/Distraction",NA,NA,NA,NA,3216116,"UNKNOWN",NA,NA,NA,NA,2015,5,3,1,123,365,"Fatal"
"818",2015-05-01,17:00:00,"BROOKLYN","11207",40.6589202,-73.8898186,"(40.6589202, -73.8898186)","NEW JERSEY AVENUE","LINDEN BOULEVARD",NA,0,1,0,0,0,0,0,1,"Unspecified","Unspecified",NA,NA,NA,3212579,"PASSENGER VEHICLE","UNKNOWN",NA,NA,NA,2015,5,1,6,121,365,"Fatal"
"819",2015-04-30,00:37:00,NA,NA,40.6425396,-73.8765111,"(40.6425396, -73.8765111)",NA,NA,NA,1,1,0,0,0,0,1,1,"Traffic Control Disregarded","Unspecified","Unspecified","Unspecified","Unspecified",3211968,"PASSENGER VEHICLE","SPORT UTILITY / STATION WAGON","SPORT UTILITY / STATION WAGON","SPORT UTILITY / STATION WAGON","PASSENGER VEHICLE",2015,4,30,5,120,365,"Fatal"
"820",2015-04-28,01:34:00,"QUEENS","11365",40.7421627,-73.8044317,"(40.7421627, -73.8044317)","BOOTH MEMORIAL AVENUE","164 STREET",NA,0,2,0,0,0,0,0,2,"Traffic Control Disregarded",NA,NA,NA,NA,3210858,"PASSENGER VEHICLE",NA,NA,NA,NA,2015,4,28,3,118,365,"Fatal"
"821",2015-04-26,19:41:00,"STATEN ISLAND","10306",40.5773093,-74.1011192,"(40.5773093, -74.1011192)","MIDLAND AVENUE","BOUNDARY AVENUE",NA,0,1,0,0,0,0,0,1,"Traffic Control Disregarded",NA,NA,NA,NA,3209736,"MOTORCYCLE",NA,NA,NA,NA,2015,4,26,1,116,365,"Fatal"
"822",2015-04-26,05:48:00,"BROOKLYN","11206",40.699405,-73.953369,"(40.699405, -73.953369)","FLUSHING AVENUE","NOSTRAND AVENUE",NA,2,1,0,0,0,0,2,1,"Physical Disability","Unspecified","Unspecified","Unspecified",NA,3209477,"TAXI","SMALL COM VEH(4 TIRES)","SPORT UTILITY / STATION WAGON","SPORT UTILITY / STATION WAGON",NA,2015,4,26,1,116,365,"Fatal"
"823",2015-04-25,03:35:00,"QUEENS","11434",40.6867596,-73.7844849,"(40.6867596, -73.7844849)","BREWER BOULEVARD","116 AVENUE",NA,0,1,0,1,0,0,0,0,"Other Vehicular",NA,NA,NA,NA,3209120,"UNKNOWN",NA,NA,NA,NA,2015,4,25,7,115,365,"Fatal"
"824",2015-04-21,05:21:00,"BROOKLYN","11236",40.6504017,-73.8942149,"(40.6504017, -73.8942149)","EAST 108 STREET","GLENWOOD ROAD",NA,0,1,0,1,0,0,0,0,"Unspecified",NA,NA,NA,NA,3206467,"UNKNOWN",NA,NA,NA,NA,2015,4,21,3,111,365,"Fatal"
